factId,propertyId,humanReadable,annotatedPassage,subjectStart,subjectEnd,subjectText,subjectUri,objectStart,objectEnd,objectText,objectUri
13833:87:103:57:64:12,12,<Chang Chien Wang> <PLACE_OF_BIRTH> <Shaanxi>,"Hsieh Wang was born on May 5, 1930 in Xi'an, <Shaanxi>, Republic of China as <Chang Chien Wang>.",87,103,Chang Chien Wang,,57,64,Shaanxi,http://www.wikidata.org/entity/Q47974
13833:87:103:50:55:12,12,<Chang Chien Wang> <PLACE_OF_BIRTH> <Xi'an>,"Hsieh Wang was born on May 5, 1930 in <Xi'an>, Shaanxi, Republic of China as <Chang Chien Wang>.",87,103,Chang Chien Wang,,50,55,Xi'an,http://www.wikidata.org/entity/Q5826
13833:12:22:66:83:12,12,<Hsieh Wang> <PLACE_OF_BIRTH> <Republic of China>,"<Hsieh Wang> was born on May 5, 1930 in Xi'an, Shaanxi, <Republic of China> as Chang Chien Wang.",12,22,Hsieh Wang,,66,83,Republic of China,http://www.wikidata.org/entity/Q13426199
13833:87:103:66:83:12,12,<Chang Chien Wang> <PLACE_OF_BIRTH> <Republic of China>,"Hsieh Wang was born on May 5, 1930 in Xi'an, Shaanxi, <Republic of China> as <Chang Chien Wang>.",87,103,Chang Chien Wang,,66,83,Republic of China,http://www.wikidata.org/entity/Q13426199
13833:12:22:50:55:12,12,<Hsieh Wang> <PLACE_OF_BIRTH> <Xi'an>,"<Hsieh Wang> was born on May 5, 1930 in <Xi'an>, Shaanxi, Republic of China as Chang Chien Wang.",12,22,Hsieh Wang,,50,55,Xi'an,http://www.wikidata.org/entity/Q5826
13833:12:22:57:64:12,12,<Hsieh Wang> <PLACE_OF_BIRTH> <Shaanxi>,"<Hsieh Wang> was born on May 5, 1930 in Xi'an, <Shaanxi>, Republic of China as Chang Chien Wang.",12,22,Hsieh Wang,,57,64,Shaanxi,http://www.wikidata.org/entity/Q47974
4676:97:100:31:40:12,12,<his> <PLACE_OF_BIRTH> <Singapore>,"Born and raised in <Singapore>, Chef Elvin Chew was lured into the culinary world when <his> aspiration to be a chef kicked in at a tender age of 16.",97,100,his,,31,40,Singapore,http://www.wikidata.org/entity/Q334
4676:97:100:31:40:11,11,<his> <PLACE_OF_RESIDENCE> <Singapore>,"Born and raised in <Singapore>, Chef Elvin Chew was lured into the culinary world when <his> aspiration to be a chef kicked in at a tender age of 16.",97,100,his,,31,40,Singapore,http://www.wikidata.org/entity/Q334
4676:47:57:31:40:12,12,<Elvin Chew> <PLACE_OF_BIRTH> <Singapore>,"Born and raised in <Singapore>, Chef <Elvin Chew> was lured into the culinary world when his aspiration to be a chef kicked in at a tender age of 16.",47,57,Elvin Chew,,31,40,Singapore,http://www.wikidata.org/entity/Q334
4676:47:57:31:40:11,11,<Elvin Chew> <PLACE_OF_RESIDENCE> <Singapore>,"Born and raised in <Singapore>, Chef <Elvin Chew> was lured into the culinary world when his aspiration to be a chef kicked in at a tender age of 16.",47,57,Elvin Chew,,31,40,Singapore,http://www.wikidata.org/entity/Q334
4676:1906:1911:1952:1971:3,3,<Elvin> <EMPLOYEE_OR_MEMBER_OF> <Au Chocolat Pte Ltd>,"Upon joining SHATEC, Chef <Elvin> was the Group Executive Chef overseeing <Au Chocolat Pte Ltd> and Tony`s Pizza Singapore.",1906,1911,Elvin,,1952,1971,Au Chocolat Pte Ltd,
4676:1906:1911:1893:1899:3,3,<Elvin> <EMPLOYEE_OR_MEMBER_OF> <SHATEC>,"Upon joining <SHATEC>, Chef <Elvin> was the Group Executive Chef overseeing Au Chocolat Pte Ltd and Tony`s Pizza Singapore.",1906,1911,Elvin,,1893,1899,SHATEC,
4676:1906:1911:1976:1998:3,3,<Elvin> <EMPLOYEE_OR_MEMBER_OF> <Tony`s Pizza Singapore>,"Upon joining SHATEC, Chef <Elvin> was the Group Executive Chef overseeing Au Chocolat Pte Ltd and <Tony`s Pizza Singapore>.",1906,1911,Elvin,,1976,1998,Tony`s Pizza Singapore,
1072:70:100:28:41:2,2,<Rebecca Kraus & Associates LLC> <FOUNDED_BY> <Rebecca Kraus>,"<Rebecca Kraus> is founder and President of <Rebecca Kraus & Associates LLC>, Grosse Pointe, Michigan.",70,100,Rebecca Kraus & Associates LLC,,28,41,Rebecca Kraus,
9053:465:466:488:491:11,11,<I> <PLACE_OF_RESIDENCE> <u.p>,"Presently I posted in NTPC (maharatan Company) ,U.P. <I> m settled in Lucknow <u.p>. my native place Distt Auraiya u.p .",465,466,I,,488,491,u.p,http://www.wikidata.org/entity/Q1498
9053:465:466:480:487:11,11,<I> <PLACE_OF_RESIDENCE> <Lucknow>,"Presently I posted in NTPC (maharatan Company) ,U.P. <I> m settled in <Lucknow> u.p. my native place Distt Auraiya u.p .",465,466,I,,480,487,Lucknow,http://www.wikidata.org/entity/Q47916
9053:422:423:523:526:12,12,<I> <PLACE_OF_BIRTH> <u.p>,"Presently <I> posted in NTPC (maharatan Company) ,U.P. I m settled in Lucknow u.p. my native place Distt Auraiya <u.p> .",422,423,I,,523,526,u.p,http://www.wikidata.org/entity/Q1498
9053:422:423:509:522:12,12,<I> <PLACE_OF_BIRTH> <Distt Auraiya>,"Presently <I> posted in NTPC (maharatan Company) ,U.P. I m settled in Lucknow u.p. my native place <Distt Auraiya> u.p .",422,423,I,,509,522,Distt Auraiya,http://www.wikidata.org/entity/Q1812533
9053:422:423:488:491:11,11,<I> <PLACE_OF_RESIDENCE> <u.p>,"Presently <I> posted in NTPC (maharatan Company) ,U.P. I m settled in Lucknow <u.p>. my native place Distt Auraiya u.p .",422,423,I,,488,491,u.p,http://www.wikidata.org/entity/Q1498
9053:422:423:480:487:11,11,<I> <PLACE_OF_RESIDENCE> <Lucknow>,"Presently <I> posted in NTPC (maharatan Company) ,U.P. I m settled in <Lucknow> u.p. my native place Distt Auraiya u.p .",422,423,I,,480,487,Lucknow,http://www.wikidata.org/entity/Q47916
9053:493:495:480:487:11,11,<my> <PLACE_OF_RESIDENCE> <Lucknow>,"Presently I posted in NTPC (maharatan Company) ,U.P. I m settled in <Lucknow> u.p. <my> native place Distt Auraiya u.p .",493,495,my,,480,487,Lucknow,http://www.wikidata.org/entity/Q47916
9053:493:495:488:491:11,11,<my> <PLACE_OF_RESIDENCE> <u.p>,"Presently I posted in NTPC (maharatan Company) ,U.P. I m settled in Lucknow <u.p>. <my> native place Distt Auraiya u.p .",493,495,my,,488,491,u.p,http://www.wikidata.org/entity/Q1498
9053:493:495:509:522:12,12,<my> <PLACE_OF_BIRTH> <Distt Auraiya>,"Presently I posted in NTPC (maharatan Company) ,U.P. I m settled in Lucknow u.p. <my> native place <Distt Auraiya> u.p .",493,495,my,,509,522,Distt Auraiya,http://www.wikidata.org/entity/Q1812533
9053:465:466:523:526:12,12,<I> <PLACE_OF_BIRTH> <u.p>,"Presently I posted in NTPC (maharatan Company) ,U.P. <I> m settled in Lucknow u.p. my native place Distt Auraiya <u.p> .",465,466,I,,523,526,u.p,http://www.wikidata.org/entity/Q1498
9053:465:466:509:522:12,12,<I> <PLACE_OF_BIRTH> <Distt Auraiya>,"Presently I posted in NTPC (maharatan Company) ,U.P. <I> m settled in Lucknow u.p. my native place <Distt Auraiya> u.p .",465,466,I,,509,522,Distt Auraiya,http://www.wikidata.org/entity/Q1812533
9053:493:495:523:526:12,12,<my> <PLACE_OF_BIRTH> <u.p>,"Presently I posted in NTPC (maharatan Company) ,U.P. I m settled in Lucknow u.p. <my> native place Distt Auraiya <u.p> .",493,495,my,,523,526,u.p,http://www.wikidata.org/entity/Q1498
25954:532:562:579:583:14,14,<Princess Barbara Shoukhovskaya> <DATE_OF_DEATH> <1841>,"Polier married <Princess Barbara Shoukhovskaya> in 1829 (1791 - <1841>), he resides on his property of Pargolova - not far from Saint Petersburg - up to his death.",532,562,Princess Barbara Shoukhovskaya,,579,583,1841,
25954:532:562:517:523:25,25,<Princess Barbara Shoukhovskaya> <SPOUSE> <Polier>,"<Polier> married <Princess Barbara Shoukhovskaya> in 1829 (1791 - 1841), he resides on his property of Pargolova - not far from Saint Petersburg - up to his death.",532,562,Princess Barbara Shoukhovskaya,,517,523,Polier,http://www.wikidata.org/entity/Q11307766
25954:532:562:666:669:25,25,<Princess Barbara Shoukhovskaya> <SPOUSE> <his>,"Polier married <Princess Barbara Shoukhovskaya> in 1829 (1791 - 1841), he resides on his property of Pargolova - not far from Saint Petersburg - up to <his> death.",532,562,Princess Barbara Shoukhovskaya,,666,669,his,http://www.wikidata.org/entity/Q11307766
25954:532:562:586:588:25,25,<Princess Barbara Shoukhovskaya> <SPOUSE> <he>,"Polier married <Princess Barbara Shoukhovskaya> in 1829 (1791 - 1841), <he> resides on his property of Pargolova - not far from Saint Petersburg - up to his death.",532,562,Princess Barbara Shoukhovskaya,,586,588,he,http://www.wikidata.org/entity/Q11307766
25954:586:588:532:562:25,25,<he> <SPOUSE> <Princess Barbara Shoukhovskaya>,"Polier married <Princess Barbara Shoukhovskaya> in 1829 (1791 - 1841), <he> resides on his property of Pargolova - not far from Saint Petersburg - up to his death.",586,588,he,http://www.wikidata.org/entity/Q11307766,532,562,Princess Barbara Shoukhovskaya,
25954:600:603:532:562:25,25,<his> <SPOUSE> <Princess Barbara Shoukhovskaya>,"Polier married <Princess Barbara Shoukhovskaya> in 1829 (1791 - 1841), he resides on <his> property of Pargolova - not far from Saint Petersburg - up to his death.",600,603,his,http://www.wikidata.org/entity/Q11307766,532,562,Princess Barbara Shoukhovskaya,
25954:666:669:532:562:25,25,<his> <SPOUSE> <Princess Barbara Shoukhovskaya>,"Polier married <Princess Barbara Shoukhovskaya> in 1829 (1791 - 1841), he resides on his property of Pargolova - not far from Saint Petersburg - up to <his> death.",666,669,his,http://www.wikidata.org/entity/Q11307766,532,562,Princess Barbara Shoukhovskaya,
25954:532:562:600:603:25,25,<Princess Barbara Shoukhovskaya> <SPOUSE> <his>,"Polier married <Princess Barbara Shoukhovskaya> in 1829 (1791 - 1841), he resides on <his> property of Pargolova - not far from Saint Petersburg - up to his death.",532,562,Princess Barbara Shoukhovskaya,,600,603,his,http://www.wikidata.org/entity/Q11307766
25954:517:523:532:562:25,25,<Polier> <SPOUSE> <Princess Barbara Shoukhovskaya>,"<Polier> married <Princess Barbara Shoukhovskaya> in 1829 (1791 - 1841), he resides on his property of Pargolova - not far from Saint Petersburg - up to his death.",517,523,Polier,http://www.wikidata.org/entity/Q11307766,532,562,Princess Barbara Shoukhovskaya,
19994:303:305:250:258:6,6,<we> <HEADQUARTERS> <Missouri>,"Headquartered at Spirit of St. Louis Airport in Chesterfield, <Missouri> in the greater St. Louis metropolitan area, <we> have been in business since 1954.",303,305,we,,250,258,Missouri,http://www.wikidata.org/entity/Q1581
19994:303:305:274:283:6,6,<we> <HEADQUARTERS> <St. Louis>,"Headquartered at Spirit of St. Louis Airport in Chesterfield, Missouri in the greater <St. Louis> metropolitan area, <we> have been in business since 1954.",303,305,we,,274,283,St. Louis,http://www.wikidata.org/entity/Q38022
19994:303:305:236:248:6,6,<we> <HEADQUARTERS> <Chesterfield>,"Headquartered at Spirit of St. Louis Airport in <Chesterfield>, Missouri in the greater St. Louis metropolitan area, <we> have been in business since 1954.",303,305,we,,236,248,Chesterfield,http://www.wikidata.org/entity/Q823600
16306:381:384:370:379:14,14,<his> <DATE_OF_DEATH> <June 1045>,"After the death of Ranulf Drengot, Count of Aversa, in <June 1045>, <his> cousin Asclettin succeeded in Aversa, but the Gaetans elected the Lombard Atenulf as their duke.",381,384,his,,370,379,June 1045,
16306:334:348:370:379:14,14,<Ranulf Drengot> <DATE_OF_DEATH> <June 1045>,"After the death of <Ranulf Drengot>, Count of Aversa, in <June 1045>, his cousin Asclettin succeeded in Aversa, but the Gaetans elected the Lombard Atenulf as their duke.",334,348,Ranulf Drengot,,370,379,June 1045,
16306:216:221:187:194:25,25,<Maria> <SPOUSE> <Atenulf>,"<Atenulf> married the senatrix <Maria>, daughter of Pandulf IV of Capua, and his brother Lando married another daughter of Pandulf.",216,221,Maria,http://www.wikidata.org/entity/Q6761717,187,194,Atenulf,http://www.wikidata.org/entity/Q2298690
16306:260:263:216:221:25,25,<his> <SPOUSE> <Maria>,"Atenulf married the senatrix <Maria>, daughter of Pandulf IV of Capua, and <his> brother Lando married another daughter of Pandulf.",260,263,his,http://www.wikidata.org/entity/Q2298690,216,221,Maria,http://www.wikidata.org/entity/Q6761717
16306:216:221:260:263:25,25,<Maria> <SPOUSE> <his>,"Atenulf married the senatrix <Maria>, daughter of Pandulf IV of Capua, and <his> brother Lando married another daughter of Pandulf.",216,221,Maria,http://www.wikidata.org/entity/Q6761717,260,263,his,http://www.wikidata.org/entity/Q2298690
16306:187:194:216:221:25,25,<Atenulf> <SPOUSE> <Maria>,"<Atenulf> married the senatrix <Maria>, daughter of Pandulf IV of Capua, and his brother Lando married another daughter of Pandulf.",187,194,Atenulf,http://www.wikidata.org/entity/Q2298690,216,221,Maria,http://www.wikidata.org/entity/Q6761717
8020:13:29:56:67:12,12,<Sonia Reyes Sáez> <PLACE_OF_BIRTH> <Guadalajara>,"<Sonia Reyes Sáez> (born January 30, 1977 in <Guadalajara>) is a Spanish taekwondo practitioner, who competed in the women's featherweight category.",13,29,Sonia Reyes Sáez,http://www.wikidata.org/entity/Q12217451,56,67,Guadalajara,http://www.wikidata.org/entity/Q9022
8020:106:109:56:67:12,12,<who> <PLACE_OF_BIRTH> <Guadalajara>,"Sonia Reyes Sáez (born January 30, 1977 in <Guadalajara>) is a Spanish taekwondo practitioner, <who> competed in the women's featherweight category.",106,109,who,http://www.wikidata.org/entity/Q12217451,56,67,Guadalajara,http://www.wikidata.org/entity/Q9022
17683:95:98:48:52:15,15,<who> <DATE_OF_BIRTH> <1440>,Francesco Berlinghieri (<1440>–1501) was an Italian scholar and humanist <who> lived during the fifteenth century.,95,98,who,,48,52,1440,
17683:24:46:48:52:15,15,<Francesco Berlinghieri> <DATE_OF_BIRTH> <1440>,<Francesco Berlinghieri> (<1440>–1501) was an Italian scholar and humanist who lived during the fifteenth century.,24,46,Francesco Berlinghieri,,48,52,1440,
11185:299:301:325:332:6,6,<We> <HEADQUARTERS> <Glasgow>,<We>'re originally based in <Glasgow> and were founded in 2011 by Scott Smith.,299,301,We,,325,332,Glasgow,http://www.wikidata.org/entity/Q4093
12148:402:422:389:400:6,6,<SouthWest Mitsubishi> <HEADQUARTERS> <Weatherford>,"Originally located in downtown <Weatherford>, <SouthWest Mitsubishi> quickly outgrew the facilities and moved to new, modern facilities in and around the greater Fort Worth area.",402,422,SouthWest Mitsubishi,,389,400,Weatherford,http://www.wikidata.org/entity/Q970527
12148:402:422:516:526:6,6,<SouthWest Mitsubishi> <HEADQUARTERS> <Fort Worth>,"Originally located in downtown Weatherford, <SouthWest Mitsubishi> quickly outgrew the facilities and moved to new, modern facilities in and around the greater <Fort Worth> area.",402,422,SouthWest Mitsubishi,,516,526,Fort Worth,http://www.wikidata.org/entity/Q16558
27564:1497:1499:1538:1542:3,3,<He> <EMPLOYEE_OR_MEMBER_OF> <UCLH>,"<He> is the Ultrasound Lead radiologist at <UCLH> and a core member of the London Sarcoma Team, dealing with the diagnosis and image-guided intervention of bone and soft tissue tumours.",1497,1499,He,,1538,1542,UCLH,http://www.wikidata.org/entity/Q3551343
27564:1497:1499:1568:1587:3,3,<He> <EMPLOYEE_OR_MEMBER_OF> <London Sarcoma Team>,"<He> is the Ultrasound Lead radiologist at UCLH and a core member of the <London Sarcoma Team>, dealing with the diagnosis and image-guided intervention of bone and soft tissue tumours.",1497,1499,He,,1568,1587,London Sarcoma Team,
18288:998:1000:1009:1026:14,14,"<He> <DATE_OF_DEATH> <December 19, 1938>","<He> died on <December 19, 1938> and is interred in Cedar Hill Cemetery, Suitland, Maryland.",998,1000,He,,1009,1026,"December 19, 1938",
18288:195:197:269:305:9,9,"<he> <EDUCATED_AT> <University of Maryland, College Park>","Born near Savage, Maryland, to Stephen Gambrill and Kate (Gorman) Gambrill, <he> attended the common schools and Maryland Agricultural College (now the <University of Maryland, College Park>.",195,197,he,http://www.wikidata.org/entity/Q1973134,269,305,"University of Maryland, College Park",http://www.wikidata.org/entity/Q503415
18288:195:197:230:259:9,9,<he> <EDUCATED_AT> <Maryland Agricultural College>,"Born near Savage, Maryland, to Stephen Gambrill and Kate (Gorman) Gambrill, <he> attended the common schools and <Maryland Agricultural College> (now the University of Maryland, College Park.",195,197,he,http://www.wikidata.org/entity/Q1973134,230,259,Maryland Agricultural College,http://www.wikidata.org/entity/Q503415
14763:22:42:92:106:15,15,<Charupong Ruangsuwan> <DATE_OF_BIRTH> <15 August 1946>,<Charupong Ruangsuwan> (first name also transcribed as 'Jarupong'; born <15 August 1946>) is a Thai civil servant and politician.,22,42,Charupong Ruangsuwan,,92,106,15 August 1946,
14763:76:84:92:106:15,15,<Jarupong> <DATE_OF_BIRTH> <15 August 1946>,Charupong Ruangsuwan (first name also transcribed as '<Jarupong>'; born <15 August 1946>) is a Thai civil servant and politician.,76,84,Jarupong,,92,106,15 August 1946,
7884:13:24:31:42:15,15,<Hanin Elias> <DATE_OF_BIRTH> <31 May 1972>,<Hanin Elias> (born <31 May 1972>) is a German industrial/techno artist.,13,24,Hanin Elias,http://www.wikidata.org/entity/Q443276,31,42,31 May 1972,
